T,PH,R,DT,LV,AV,CU,FA,FB,PS
173336,41.73,0,79,1.77,79.53,-1816,0,0,213
173413,41.73,0,77,22.08,990,-1810,0,0,209
173492,41.73,0,79,22.08,990,-1798,0,0,208
173572,41.73,0,80,1.75,78.54,-1769,0,0,209
173648,41.73,0,76,22.08,990,-1792,0,0,207
173727,41.73,0,79,1.77,79.53,-1792,0,0,205
173804,41.73,0,77,22.08,990,-1775,0,0,205
173883,41.73,0,79,22.08,990,-1769,0,0,209
173963,41.73,0,80,1.75,78.54,-1804,0,0,212
174040,41.73,0,77,22.08,990,-1816,0,0,205
174118,41.73,0,78,1.8,80.55,-1786,0,0,208
174195,41.73,0,77,22.08,990,-1775,0,0,213
174274,41.73,0,79,22.08,990,-1804,0,0,208
174353,41.73,0,79,1.77,79.53,-1798,0,0,207
174431,42.13,0,78,22.08,990,-1769,0,0,203
174510,42.13,1,79,22.08,990,-1775,0,0,210
174588,42.13,0,78,1.8,80.55,-1786,0,0,205
174665,42.13,0,77,22.08,990,-1798,0,0,205
174744,42.13,0,79,1.77,79.53,-1769,0,0,211
174821,42.13,0,77,22.08,990,-1804,0,0,209
174901,42.13,1,80,22.08,990,-1827,0,0,209
174980,42.13,0,79,1.77,79.53,-1810,0,0,209
175056,42.13,0,76,22.08,990,-1781,0,0,212
175135,42.13,0,79,1.77,79.53,-1804,0,0,213
175212,42.13,0,77,22.08,990,-1804,0,0,204
175292,42.13,0,80,1.75,78.54,-1792,0,0,206
175369,42.13,0,77,22.08,990,-1763,0,0,209
175448,42.13,0,79,22.08,990,-1792,0,0,210
175526,42.13,0,78,1.8,80.55,-1798,0,0,207
175603,42.13,0,77,22.08,990,-1781,0,0,203
175682,42.13,0,79,1.77,79.53,-1775,0,0,212
175760,42.13,0,78,22.08,990,-1810,0,0,209
175839,42.13,0,79,22.08,990,-1810,0,0,209
175918,42.13,0,79,1.77,79.53,-1781,0,0,208
175994,42.13,0,76,22.08,990,-1769,0,0,209
176073,42.52,0,79,1.77,79.53,-1792,0,0,206
176150,42.52,0,77,22.08,990,-1792,0,0,206
176230,42.52,0,80,22.08,990,-1763,0,0,209
176309,42.52,0,79,1.77,79.53,-1763,0,0,209
176386,42.52,0,77,22.08,990,-1804,0,0,205
176464,42.52,0,78,1.8,80.55,-1804,0,0,207
176541,42.52,0,77,22.08,990,-1781,0,0,212
176620,42.52,0,79,22.08,990,-1816,0,0,213
176700,42.52,0,80,1.75,78.54,-1816,0,0,209
176777,42.52,0,77,22.08,990,-1781,0,0,207
176856,42.52,0,79,1.77,79.53,-1769,0,0,210
176932,42.52,0,76,22.08,990,-1792,0,0,211
177011,42.52,0,79,22.08,990,-1792,0,0,207
177091,42.52,0,80,1.75,78.54,-1763,0,0,205
177168,42.52,0,77,22.08,990,-1769,0,0,209
177247,42.52,0,79,1.77,79.53,-1798,0,0,207
177324,42.52,0,77,22.08,990,-1804,0,0,208
177402,42.52,1,78,22.08,990,-1781,0,0,208
177481,42.52,0,79,1.77,79.53,-1775,0,0,213
177559,42.52,0,78,22.08,990,-1804,0,0,209
177638,42.52,0,79,1.77,79.53,-1798,0,0,208
177715,42.91,0,77,22.08,990,-1769,0,0,211
177794,42.91,1,79,22.08,990,-1775,0,0,211
177872,42.91,0,78,1.8,80.55,-1792,0,0,206
177949,42.91,0,77,22.08,990,-1798,0,0,205
178029,42.91,0,80,1.75,78.54,-1769,0,0,209
178106,42.91,0,77,22.08,990,-1804,0,0,211
178185,42.91,1,79,22.08,990,-1810,0,0,208
178264,42.91,0,79,1.77,79.53,-1810,0,0,208
178340,42.91,0,76,22.08,990,-1786,0,0,212
178420,42.91,0,80,1.75,78.54,-1804,0,0,213
178497,42.91,0,77,22.08,990,-1804,0,0,208
178576,42.91,1,79,22.08,990,-1775,0,0,206
178655,42.91,0,79,1.77,79.53,-1763,0,0,209
178732,42.91,0,77,22.08,990,-1792,0,0,209
178810,42.91,0,78,1.8,80.55,-1792,0,0,205
178888,42.91,0,78,22.08,990,-1775,0,0,202
178967,42.91,1,79,22.08,990,-1792,0,0,211
179046,42.91,0,79,1.77,79.53,-1804,0,0,208
179123,42.91,0,77,22.08,990,-1810,0,0,209
179202,42.91,0,79,1.77,79.53,-1786,0,0,212
179278,42.91,0,76,22.08,990,-1781,0,0,210
179358,43.31,0,80,1.75,78.54,-1798,0,0,207
179435,43.31,0,77,22.08,990,-1792,0,0,207
179514,43.31,0,79,22.08,990,-1757,0,0,210
179593,43.31,0,79,1.77,79.53,-1786,0,0,211
179670,43.31,0,76,22.08,990,-1804,0,0,206
179748,43.31,0,79,1.77,79.53,-1798,0,0,207
179826,43.31,0,78,22.08,990,-1781,0,0,212
179905,43.31,1,79,22.08,990,-1810,0,0,213
179984,43.31,0,79,1.77,79.53,-1810,0,0,209
180061,43.31,0,77,22.08,990,-1781,0,0,209
180140,43.31,0,79,1.77,79.53,-1769,0,0,211
180217,43.31,0,77,22.08,990,-1798,0,0,209
180296,43.31,1,79,22.08,990,-1786,0,0,206
180375,43.31,0,79,1.77,79.53,-1757,0,0,205
180452,43.31,0,77,22.08,990,-1763,0,0,210
180531,43.31,0,79,1.77,79.53,-1792,0,0,207
180608,43.31,0,76,22.08,990,-1804,0,0,208
180687,43.31,1,80,22.08,990,-1792,0,0,209
180766,43.31,0,79,1.77,79.53,-1781,0,0,213
180843,43.31,0,77,22.08,990,-1810,0,0,209
180922,43.31,0,79,1.77,79.53,-1804,0,0,209
180999,43.7,0,77,22.08,990,-1769,0,0,211
181078,43.7,0,78,1.8,80.55,-1792,0,0,211
181155,43.7,0,78,22.08,990,-1792,0,0,207
181234,43.7,1,79,22.08,990,-1781,0,0,205
181313,43.7,0,79,1.77,79.53,-1757,0,0,209
181390,43.7,0,77,22.08,990,-1798,0,0,211
181469,43.7,0,79,1.77,79.53,-1804,0,0,208
181545,43.7,0,76,22.08,990,-1786,0,0,208
181625,43.7,1,80,22.08,990,-1781,0,0,213
181704,43.7,0,79,1.77,79.53,-1804,0,0,212
181781,43.7,0,77,22.08,990,-1804,0,0,209
181860,43.7,0,79,1.77,79.53,-1769,0,0,206
181937,43.7,0,77,22.08,990,-1763,0,0,207
182017,43.7,1,80,22.08,990,-1804,0,0,206
182095,43.7,0,78,1.8,80.55,-1786,0,0,205
182172,43.7,0,77,22.08,990,-1775,0,0,206
182251,43.7,0,79,1.77,79.53,-1775,0,0,211
182328,43.7,0,77,22.08,990,-1810,0,0,208
182407,43.7,0,79,1.77,79.53,-1810,0,0,208
182484,43.7,0,77,22.08,990,-1781,0,0,212
182563,43.7,1,79,22.08,990,-1804,0,0,213
182642,44.09,0,79,1.77,79.53,-1804,0,0,207
182719,44.09,0,77,22.08,990,-1775,0,0,206
182798,44.09,0,79,1.77,79.53,-1769,0,0,209
182875,44.09,0,77,22.08,990,-1792,0,0,210
182955,44.09,1,79,22.08,990,-1804,0,0,205
183033,44.09,0,79,1.77,79.53,-1781,0,0,205
183110,44.09,0,77,22.08,990,-1775,0,0,210
183189,44.09,0,79,1.77,79.53,-1810,0,0,211
183266,44.09,0,77,22.08,990,-1816,0,0,208
183346,44.09,0,80,1.75,78.54,-1786,0,0,208
183422,44.09,0,76,22.08,990,-1769,0,0,212
183501,44.09,1,79,22.08,990,-1798,0,0,208
183580,44.09,0,79,1.77,79.53,-1798,0,0,207
183657,44.09,0,77,22.08,990,-1763,0,0,209
183736,44.09,0,79,1.77,79.53,-1763,0,0,209
183814,44.09,0,78,22.08,990,-1804,0,0,205
183892,44.09,1,78,22.08,990,-1804,0,0,206
183971,44.09,0,79,1.77,79.53,-1781,0,0,211
184048,44.09,0,77,22.08,990,-1810,0,0,213
184127,44.09,0,79,1.77,79.53,-1816,0,0,209
184204,44.09,0,77,22.08,990,-1781,0,0,205
184284,44.49,0,80,1.75,78.54,-1775,0,0,210
184360,44.49,0,76,22.08,990,-1798,0,0,211
184439,44.49,1,79,22.08,990,-1798,0,0,207
184518,44.49,0,79,1.77,79.53,-1763,0,0,205
184595,44.49,0,77,22.08,990,-1769,0,0,209
184674,44.49,0,79,1.77,79.53,-1804,0,0,211
184752,44.49,0,78,22.08,990,-1810,0,0,207
184830,44.49,1,78,22.08,990,-1786,0,0,207
184909,44.49,0,79,1.77,79.53,-1781,0,0,213
184986,44.49,0,77,22.08,990,-1810,0,0,209
185065,44.49,0,79,1.77,79.53,-1810,0,0,208
185143,44.49,0,78,22.08,990,-1775,0,0,211
185222,44.49,0,79,1.77,79.53,-1769,0,0,210
185298,44.49,0,76,22.08,990,-1792,0,0,206
185377,44.49,1,79,22.08,990,-1792,0,0,205
185456,44.49,0,79,1.77,79.53,-1769,0,0,209
185533,44.49,0,77,22.08,990,-1804,0,0,211
185613,44.49,0,80,1.75,78.54,-1810,0,0,208
185690,44.49,0,77,22.08,990,-1786,0,0,208
185768,44.49,1,78,22.08,990,-1798,0,0,212
185847,44.49,0,79,1.77,79.53,-1810,0,0,213
185924,44.88,0,77,22.08,990,-1804,0,0,208
186003,44.88,0,79,1.77,79.53,-1775,0,0,205
186081,44.88,0,78,22.08,990,-1763,0,0,209
186160,44.88,0,79,1.77,79.53,-1792,0,0,210
186236,44.88,0,76,22.08,990,-1804,0,0,205
186315,44.88,1,79,22.08,990,-1781,0,0,205
186394,44.88,0,79,1.77,79.53,-1775,0,0,211
186471,44.88,0,77,22.08,990,-1810,0,0,208
186551,44.88,0,80,1.75,78.54,-1816,0,0,209
186628,44.88,0,77,22.08,990,-1781,0,0,212
186706,44.88,0,78,1.8,80.55,-1781,0,0,211
186783,44.88,0,77,22.08,990,-1798,0,0,207
186862,44.88,1,79,22.08,990,-1798,0,0,206
186942,44.88,0,80,1.75,78.54,-1769,0,0,209
187019,44.88,0,77,22.08,990,-1798,0,0,210
187098,44.88,0,79,1.77,79.53,-1804,0,0,206
187174,44.88,0,76,22.08,990,-1781,0,0,204
187253,44.88,1,79,22.08,990,-1792,0,0,211
187332,44.88,0,79,1.77,79.53,-1810,0,0,213
187410,44.88,0,78,22.08,990,-1816,0,0,209
187489,44.88,0,79,1.77,79.53,-1786,0,0,208
187566,45.28,0,77,22.08,990,-1769,0,0,211
187644,45.28,0,78,1.8,80.55,-1798,0,0,210
187721,45.28,0,77,22.08,990,-1798,0,0,206
187800,45.28,1,79,22.08,990,-1763,0,0,205
187880,45.28,0,80,1.75,78.54,-1763,0,0,209
187957,45.28,0,77,22.08,990,-1804,0,0,206
188036,45.28,0,79,1.77,79.53,-1804,0,0,207
188112,45.28,0,76,22.08,990,-1781,0,0,211
188191,45.28,0,79,1.77,79.53,-1781,0,0,213
188268,45.28,0,77,22.08,990,-1810,0,0,208
188348,45.28,1,80,22.08,990,-1798,0,0,208
188427,45.28,0,79,1.77,79.53,-1775,0,0,210
188504,45.28,0,77,22.08,990,-1798,0,0,210
188582,45.28,0,78,1.8,80.55,-1798,0,0,205
188659,45.28,0,77,22.08,990,-1775,0,0,205
188739,45.28,0,80,1.75,78.54,-1775,0,0,209
188816,45.28,0,77,22.08,990,-1804,0,0,211
188895,45.28,1,79,22.08,990,-1810,0,0,208
188974,45.28,0,79,1.77,79.53,-1781,0,0,208
189050,45.28,0,76,22.08,990,-1781,0,0,212
189129,45.28,0,79,1.77,79.53,-1810,0,0,213
189207,45.67,0,78,22.08,990,-1804,0,0,205
189286,45.67,0,79,1.77,79.53,-1769,0,0,205
189363,45.67,0,77,22.08,990,-1763,0,0,209
